,,,,"Summed S/N, Column Normalized, Scaled to 100 per Protein",,,,,,,,,,,"Summed S/N, Column Normalized",,,,,,,,,,,
Q9H0R6,QRSL1,"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial",2,8.71481,12.2998,8.36508,9.00877,11.0953,12.2278,8.86689,5.24213,7.99575,7.73352,8.45018,113.885,160.734,109.314,117.726,144.992,159.792,115.872,68.5038,104.488,101.061,110.426,
A7E2V4-2,ZSWIM8,Isoform 2 of Zinc finger SWIM domain-containing protein 8,2,7.98766,8.7485,8.50406,8.99738,10.6486,8.93646,8.9241,9.02221,9.85313,8.74087,9.63697,132.187,144.778,140.733,148.897,176.224,147.889,147.684,149.308,163.059,144.652,159.482,
Q9HC07,TMEM165,Transmembrane protein 165,2,8.93118,6.74808,8.19739,7.75513,10.3931,7.05828,5.76648,10.9976,11.209,8.65123,14.2926,271.979,205.498,249.633,236.165,316.498,214.944,175.605,334.906,341.346,263.454,435.249,
Q86Y37,CACUL1,CDK2-associated and cullin domain-containing protein 1,2,6.0151,18.5897,10.5338,12.4569,15.1668,7.71497,6.58435,3.2122,7.88817,4.4339,7.40411,80.9505,250.178,141.762,167.644,204.113,103.827,88.6114,43.2294,106.158,59.6708,99.6436,
Q96FK6,WDR89,WD repeat-containing protein 89,2,8.82314,5.96034,8.34828,8.8068,8.59148,6.46606,10.285,10.1801,10.9399,10.2197,11.3791,107.629,72.7072,101.837,107.43,104.803,78.8763,125.461,124.182,133.451,124.665,138.809,
Q9Y547,HSPB11,Intraflagellar transport protein 25 homolog,2,5.49529,8.32123,13.5138,7.96723,8.80106,9.57092,8.02905,12.0364,9.62932,9.52201,7.11363,86.275,130.642,212.164,125.084,138.175,150.262,126.055,188.97,151.179,149.494,111.683,
Q8N556-2,AFAP1,Isoform 2 of Actin filament-associated protein 1,2,8.19926,7.76124,5.5578,8.05106,6.81215,10.2433,11.2816,8.59664,11.5276,8.11742,13.8519,392.172,371.221,265.83,385.083,325.826,489.938,539.6,411.178,551.369,388.257,662.538,
Q5W0U4,BSPRY,B box and SPRY domain-containing protein,2,12.7271,9.72591,7.69907,11.4501,11.4559,4.2304,14.682,8.73773,5.78596,6.52309,6.9828,250.715,191.594,151.666,225.559,225.673,83.336,289.225,172.127,113.979,128.5,137.556,
Q9UPQ9,TNRC6B,Trinucleotide repeat-containing gene 6B protein,2,6.13009,10.0942,6.05577,9.62075,8.0374,21.221,6.95913,9.05287,9.55229,6.78811,6.48846,115.986,190.989,114.58,182.032,152.074,401.516,131.672,171.287,180.736,128.436,122.767,
P23921,RRM1,Ribonucleoside-diphosphate reductase large subunit,2,7.77696,5.88569,9.35833,10.297,6.15736,11.6524,7.10053,11.7521,10.0368,10.7415,9.24132,94.911,71.8297,114.21,125.666,75.1452,142.207,86.6557,143.424,122.49,131.091,112.782,
Q9H4M7,PLEKHA4,Pleckstrin homology domain-containing family A member 4,2,5.76669,5.04035,6.31774,7.42509,5.27331,18.4984,5.82772,9.31759,12.891,9.18305,14.4591,52.3944,45.795,57.401,67.4621,47.9117,168.07,52.9489,84.6568,117.124,83.4344,131.371,
A0JNW5,UHRF1BP1L,UHRF1-binding protein 1-like,2,9.33606,11.925,8.06921,8.41457,9.23657,11.0376,8.18784,7.27073,8.69919,7.39845,10.4247,240.794,307.567,208.119,217.026,238.227,284.68,211.179,187.525,224.367,190.819,268.872,
Q5T7V8,GORAB,RAB6-interacting golgin,2,7.16786,14.2578,6.01734,8.24363,10.3461,16.0944,5.17596,6.9589,9.52986,7.61033,8.59786,110.708,220.212,92.9383,127.323,159.796,248.58,79.9431,107.481,147.189,117.542,132.795,
Q96T49,PPP1R16B,Protein phosphatase 1 regulatory inhibitor subunit 16B,2,8.14755,9.68503,9.11013,11.1897,9.97428,8.9312,7.64722,7.46661,9.45198,10.5496,7.84663,169.573,201.572,189.607,232.888,207.592,185.883,159.159,155.4,196.721,219.567,163.31,
Q14331,FRG1,Protein FRG1,2,8.49009,12.5032,6.24517,9.24888,10.2611,10.135,8.61375,8.45634,8.09209,8.31487,9.63946,288.305,424.583,212.073,314.072,348.445,344.163,292.505,287.159,274.79,282.355,327.336,
Q8IVT2,MISP,Mitotic interactor and substrate of PLK1,2,6.89732,13.9154,6.96251,8.68391,11.5332,8.02101,7.56285,10.2186,9.04564,7.10408,10.0554,352.705,711.587,356.038,444.065,589.77,410.167,386.738,522.545,462.563,363.278,514.197,
Q9BRT3,MIEN1,Migration and invasion enhancer 1,2,8.89598,10.5829,10.4144,9.30055,9.67472,9.91803,6.96955,6.63655,10.2138,9.92627,7.46733,111.942,133.168,131.048,117.033,121.741,124.803,87.7007,83.5104,128.525,124.906,93.9645,
P55285,CDH6,Cadherin-6,2,12.3419,5.41136,6.09683,7.04727,7.56923,12.0953,10.5162,9.38465,8.20679,8.52544,12.8051,242.105,106.153,119.599,138.244,148.483,237.269,206.293,184.095,160.989,167.24,251.192,
Q9P275,USP36,Ubiquitin carboxyl-terminal hydrolase 36,2,6.94284,12.7788,5.08547,9.98092,8.98126,15.6045,6.52912,7.06736,10.5306,7.80184,8.69734,328.845,605.262,240.871,472.742,425.393,739.1,309.249,334.742,498.777,369.531,411.946,
A0A0B4J1V2,IGHV2-26,Immunoglobulin heavy variable 2-26,2,3.97756,1.40311,7.14855,1.26291,1.35018,34.189,1.97964,7.11174,10.0761,27.3396,4.16167,172.765,60.9439,310.496,54.8541,58.6448,1484.99,85.9853,308.897,437.651,1187.49,180.761,
Q9UJX5-3,ANAPC4,Isoform 3 of Anaphase-promoting complex subunit 4,2,8.86002,11.5885,7.87362,9.97834,9.89948,13.1675,6.95394,8.14972,6.68847,8.5869,8.25345,196.697,257.271,174.798,221.524,219.774,292.326,154.381,180.928,148.487,190.633,183.231,
O15018,PDZD2,PDZ domain-containing protein 2,2,7.47561,14.9913,4.13763,9.21213,10.7479,19.6026,7.08764,7.66525,5.47505,7.74484,5.86008,81.4137,163.263,45.0611,100.325,117.051,213.483,77.1884,83.4789,59.6264,84.3456,63.8196,
Q8NHV1,GIMAP7,GTPase IMAP family member 7,2,1.60725,6.30037,11.0723,13.908,17.2178,2.05724,14.0906,6.12847,12.9148,6.66654,8.03662,203.812,798.937,1404.06,1763.64,2183.36,260.875,1786.8,777.139,1637.69,845.37,1019.11,
Q8NA72,POC5,Centrosomal protein POC5,2,10.2256,5.91238,10.1562,7.40916,5.16634,18.3379,7.52479,11.7122,9.31914,10.2067,4.02955,79.1421,45.7597,78.6056,57.3442,39.9856,141.929,58.2392,90.6481,72.1268,78.9965,31.1873,
Q8N6R0,EEF1AKNMT,eEF1A lysine and N-terminal methyltransferase,2,9.39111,5.06506,7.97527,9.05148,7.93802,7.52268,8.81022,12.0272,10.4571,10.9477,10.8141,158.683,85.5852,134.759,152.944,134.13,127.112,148.868,203.226,176.695,184.986,182.728,
Q13356-2,PPIL2,Isoform 2 of RING-type E3 ubiquitin-protein ligase PPIL2,2,8.01713,9.33725,5.66472,8.63784,8.50299,12.4237,8.88639,7.94149,10.7291,9.16953,10.69,127.058,147.98,89.7763,136.895,134.758,196.894,140.834,125.859,170.038,145.322,169.418,
Q6DHV7,ADAL,Adenosine deaminase-like protein,2,12.6446,10.1138,6.96696,7.6377,6.7904,11.2269,10.6591,9.1109,9.30723,8.75688,6.78549,91.1011,72.8673,50.1951,55.0276,48.923,80.8867,76.7963,65.6417,67.0562,63.091,48.8876,
O14925,TIMM23,Mitochondrial import inner membrane translocase subunit Tim23,2,11.5647,6.74447,7.40648,7.1123,6.30169,6.98426,10.3051,12.0096,10.2515,8.92037,12.3995,97.7719,57.0199,62.6167,60.1297,53.2764,59.0472,87.1225,101.533,86.6694,75.4156,104.829,
Q9H0H0,INTS2,Integrator complex subunit 2,2,8.79886,7.05563,7.70447,6.73279,7.97965,5.34794,10.4383,12.5595,12.1378,9.61798,11.6271,196.461,157.538,172.025,150.33,178.17,119.409,233.067,280.428,271.014,214.75,259.61,
Q9BV29-2,CCDC32,Isoform 2 of Coiled-coil domain-containing protein 32,2,12.0427,11.4396,10.1642,8.43312,11.4913,5.35322,6.87002,7.84128,11.5617,6.03597,8.76691,206.419,196.08,174.219,144.548,196.967,91.757,117.756,134.404,198.174,103.46,150.269,
Q9Y375,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",2,8.08738,14.0769,8.68143,10.0342,9.65116,10.2775,7.81869,9.25615,6.20523,7.8784,8.03302,118.589,206.415,127.299,147.136,141.519,150.703,114.649,135.727,90.9899,115.524,117.791,
Q7Z3D4,LYSMD3,LysM and putative peptidoglycan-binding domain-containing protein 3,2,7.38543,14.7507,8.04634,9.81656,11.7034,11.7479,6.40975,4.22181,10.2726,5.87057,9.77493,325.36,649.831,354.476,432.461,515.586,517.545,282.377,185.989,452.552,258.624,430.627,
Q9Y3A2,UTP11,Probable U3 small nucleolar RNA-associated protein 11,2,8.3195,8.88248,8.60871,9.84922,9.19748,11.8709,7.1447,9.02079,8.74283,8.23397,10.1294,251.812,268.852,260.566,298.113,278.386,359.304,216.253,273.038,264.625,249.223,306.594,
Q08623-4,PUDP,Isoform 4 of Pseudouridine-5'-phosphatase,2,11.9759,6.75812,7.00077,10.1979,7.23179,4.67101,12.3864,8.38727,11.6886,7.5627,12.1396,498.264,281.175,291.271,424.288,300.883,194.34,515.342,348.957,486.309,314.65,505.075,
Q8N129,CNPY4,Protein canopy homolog 4,2,8.14329,9.77451,8.18621,9.3526,8.68451,15.9733,7.58616,4.02737,6.96972,9.872,11.4303,427.579,513.23,429.833,491.076,455.997,838.709,398.326,211.465,365.959,518.348,600.172,
Q9Y3D3,MRPS16,"28S ribosomal protein S16, mitochondrial",2,8.72705,10.1846,9.24694,8.74796,9.41518,11.6607,8.35619,9.99766,7.86692,8.06907,7.72781,326.745,381.314,346.21,327.527,352.508,436.58,312.859,374.317,294.541,302.109,289.333,
O94763,URI1,Unconventional prefoldin RPB5 interactor 1,2,8.52555,12.2494,7.4913,8.70002,11.1012,11.1517,7.57281,7.23575,9.24248,7.08587,9.64386,301.025,432.51,264.507,307.185,391.968,393.751,267.385,255.484,326.339,250.192,340.511,
Q9NUQ3,TXLNG,Gamma-taxilin,2,9.24395,13.2495,7.08331,8.86361,8.64814,8.66492,8.80011,9.35252,9.41776,6.94624,9.72997,355.486,509.523,272.397,340.86,332.574,333.219,338.418,359.662,362.171,267.126,374.177,
P31997,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,2,5.74253,12.6443,7.15709,10.5005,7.22539,22.1138,2.06423,6.48164,9.26888,13.5709,3.23073,123.538,272.016,153.97,225.896,155.439,475.731,44.4075,139.439,199.4,291.95,69.5023,
P13688,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,2,8.93287,7.84078,8.39461,7.95744,7.81042,24.7209,7.55204,5.82773,8.10923,7.43715,5.4168,206.685,181.417,194.231,184.116,180.714,571.983,174.736,134.84,187.628,172.078,125.332,
Q9Y679,AUP1,Lipid droplet-regulating VLDL assembly factor AUP1,2,8.88556,5.99823,8.45928,11.0451,7.5939,5.13895,10.5599,10.7073,9.62046,11.4574,10.5341,265.981,179.552,253.221,330.624,227.317,153.83,316.1,320.513,287.98,342.966,315.328,
A0A384DVK4,R3HCC1L,Coiled-coil domain-containing protein R3HCC1L,2,7.00648,14.241,7.13398,11.0372,10.7347,11.1472,7.79081,7.76463,8.49326,8.32216,6.32855,60.6249,123.223,61.7281,95.5016,92.8838,96.4536,67.4115,67.1849,73.4896,72.0091,54.759,
O14498,ISLR,Immunoglobulin superfamily containing leucine-rich repeat protein,2,11.044,3.77205,8.52124,6.33331,6.89189,4.85968,12.8418,10.8422,11.2288,10.1875,13.4776,78.2203,26.716,60.3526,44.8564,48.8126,34.4192,90.9532,76.791,79.5293,72.1539,95.4565,
Q13206,DDX10,Probable ATP-dependent RNA helicase DDX10,2,8.46341,12.2649,6.54029,9.58383,8.4056,13.9848,7.16131,7.98818,7.92901,8.27181,9.40689,135.677,196.618,104.847,153.638,134.75,224.19,114.803,128.058,127.11,132.605,150.802,
O60942,RNGTT,mRNA-capping enzyme,2,9.71504,5.66284,6.66522,9.50404,8.69839,7.87068,8.62011,11.9366,8.57158,11.2527,11.5028,301.557,175.776,206.89,295.007,269.999,244.307,267.57,370.513,266.063,349.286,357.049,
Q8IWY4,SCUBE1,"Signal peptide, CUB and EGF-like domain-containing protein 1",2,8.91124,5.08397,9.4941,7.70079,4.5143,17.3645,9.64468,13.7752,3.65841,11.4702,8.38261,224.907,128.312,239.618,194.357,113.935,438.256,243.418,347.668,92.3332,289.492,211.566,
P28799,GRN,Progranulin,2,9.03339,10.2632,5.68619,11.1862,9.48786,18.5467,7.72092,4.27122,8.33281,6.48936,8.98213,90.0968,102.362,56.7126,111.568,94.6296,184.981,77.0065,42.6001,83.1093,64.7232,89.5855,
P50238,CRIP1,Cysteine-rich protein 1,2,11.2011,9.33724,13.7236,16.1373,16.2443,3.91213,7.3889,6.63696,3.38452,6.14532,5.88876,219.473,182.953,268.899,316.193,318.289,76.6541,144.778,130.044,66.3161,120.411,115.384,
Q96E40,SPACA9,Sperm acrosome-associated protein 9,2,6.45064,1.42443,9.53738,4.02643,1.67068,13.6931,4.71482,34.5692,6.24198,13.4987,4.17264,345.129,76.2115,510.279,215.426,89.3863,732.624,252.257,1849.56,333.965,722.221,223.249,
Q8WVQ1,CANT1,Soluble calcium-activated nucleotidase 1,2,4.29171,22.4108,7.39021,10.0417,18.7165,6.41267,4.33057,4.31678,8.07699,5.73723,8.27492,109.924,574.01,189.286,257.199,479.387,164.249,110.919,110.566,206.877,146.948,211.947,
Q5TH69,ARFGEF3,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,2,7.45103,14.1891,9.42019,9.26171,11.9634,11.8303,7.65235,10.3959,6.89692,6.1837,4.75536,143.512,273.292,181.439,178.387,230.424,227.861,147.39,200.232,132.84,119.102,91.5916,
Q8WUB8,PHF10,PHD finger protein 10,2,9.09257,11.0241,7.14882,7.98456,9.12823,10.2978,8.70874,9.71683,8.58338,9.42121,8.89379,234.102,283.832,184.057,205.574,235.02,265.132,224.22,250.174,220.992,242.563,228.984,
P29317,EPHA2,Ephrin type-A receptor 2,2,9.69123,6.84636,8.0553,11.9079,10.329,8.15443,8.6385,10.1258,5.99093,6.24757,14.0129,114.712,81.0381,95.3479,140.95,122.261,96.5213,102.251,119.856,70.9127,73.9505,165.866,
Q9NQC7,CYLD,Ubiquitin carboxyl-terminal hydrolase CYLD,2,10.0846,8.92413,5.61002,6.98084,7.63847,10.7558,10.2783,9.26148,10.6169,8.86182,10.9877,79.8221,70.6365,44.4045,55.2549,60.4602,85.1341,81.355,73.3066,84.0348,70.1432,86.9699,
Q96G46,DUS3L,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like,2,7.98801,7.56469,6.19667,10.1509,12.168,7.8887,8.37488,9.81704,8.68915,11.1219,10.04,466.405,441.688,361.812,592.693,710.47,460.607,488.994,573.199,507.344,649.387,586.219,
P52815,MRPL12,"39S ribosomal protein L12, mitochondrial",2,9.31462,8.58843,7.92624,7.17924,10.6847,6.49542,11.9983,8.52051,9.56428,7.8907,11.8376,238.879,220.256,203.273,184.116,274.015,166.579,307.704,218.514,245.282,202.362,303.582,
Q9NXH9,TRMT1,tRNA (guanine(26)-N(2))-dimethyltransferase,2,7.36506,10.821,8.95397,8.36273,10.1658,9.07944,7.44235,9.51558,8.58638,10.4678,9.23988,171.883,252.537,208.965,195.167,237.246,211.893,173.687,222.071,200.386,244.294,215.637,
Q9Y5B0,CTDP1,RNA polymerase II subunit A C-terminal domain phosphatase,2,7.7985,15.8039,8.81612,11.1616,15.1569,7.40144,6.17635,5.67144,7.86319,6.18778,7.96279,140.283,284.287,158.588,200.78,272.648,133.14,111.103,102.02,141.446,111.308,143.238,
Q8NFT2,STEAP2,Metalloreductase STEAP2,2,9.01846,5.89406,8.30719,6.74009,7.15177,11.4427,6.42817,11.0711,10.0446,10.452,13.4499,250.168,163.499,230.438,186.967,198.387,317.415,178.315,307.108,278.633,289.933,373.095,
Q8NHV4-3,NEDD1,Isoform 3 of Protein NEDD1,2,8.78332,11.0304,6.72412,9.7241,10.2024,8.19431,8.99968,9.222,8.8678,8.88453,9.36735,333.504,418.827,255.316,369.225,387.385,311.139,341.719,350.161,336.712,337.347,355.68,
P62166,NCS1,Neuronal calcium sensor 1,2,8.87656,3.46996,9.95008,5.97046,4.23602,16.6761,8.18806,16.3234,8.03368,10.327,7.94858,210.948,82.4621,236.459,141.885,100.667,396.301,194.586,387.919,190.917,245.418,188.895,
Q9UKM7,MAN1B1,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",2,8.49029,7.53567,8.26367,7.45174,6.93456,8.50766,8.93602,12.632,10.4263,9.96614,10.856,412.286,365.93,401.281,361.854,336.74,413.129,433.93,613.403,506.296,483.953,527.165,
Q9UBP0,SPAST,Spastin,2,9.40329,13.8059,10.9991,10.1061,16.0588,5.823,5.85242,3.44817,9.50435,4.64397,10.3549,452.472,664.318,529.26,486.293,772.723,280.194,281.61,165.921,457.335,223.461,498.264,
P01909,HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain",2,0.182532,19.0492,4.59481,2.91921,9.58767,3.623,0,0,23.7126,18.9376,17.3934,28.7315,2998.45,723.249,459.5,1509.15,570.28,0,0,3732.5,2980.88,2737.81,
E9PMV2,HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain (Fragment)",2,20.8724,9.15613,0,9.99423,5.73183,8.84033,15.6371,15.6706,4.90042,4.90061,4.29632,2180.15,956.371,0,1043.91,598.698,923.386,1633.31,1636.82,511.856,511.875,448.757,
Q6Q0C0,TRAF7,E3 ubiquitin-protein ligase TRAF7,2,9.76547,7.60349,7.13447,8.88999,10.9371,7.40327,9.18411,9.80307,8.52375,9.71356,11.0417,191.15,148.831,139.65,174.013,214.083,144.912,179.77,191.885,166.844,190.133,216.131,
Q96IV0,NGLY1,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,2,8.61624,12.0726,6.24712,7.89582,8.29109,14.1315,7.11836,8.74421,10.0678,9.378,7.43725,208.499,292.138,151.17,191.066,200.631,341.959,172.253,211.596,243.625,226.932,179.969,
Q9NWS0,PIH1D1,PIH1 domain-containing protein 1,2,7.21388,10.3914,10.2711,8.03738,10.4444,10.8825,7.95653,7.89968,10.1765,7.05212,9.67451,271.991,391.797,387.259,303.04,393.796,410.312,299.992,297.849,383.692,265.892,364.767,
Q96DM3,RMC1,Regulator of MON1-CCZ1 complex,2,9.26934,9.30347,7.71111,9.59838,8.92941,8.55434,9.04716,9.26373,8.81104,9.61563,9.89639,1340.16,1345.09,1114.87,1387.73,1291.01,1236.78,1308.03,1339.35,1273.9,1390.22,1430.82,
P20339,RAB5A,Ras-related protein Rab-5A,2,7.94062,6.52447,14.7796,11.9682,10.9691,3.57621,8.97352,6.21589,9.64416,7.81782,11.5905,115.348,94.7767,214.693,173.854,159.341,51.9493,130.352,90.2942,140.094,113.564,168.367,
Q96RU2,USP28,Ubiquitin carboxyl-terminal hydrolase 28,2,7.76434,9.57976,5.55207,5.87121,6.59782,18.0172,6.64631,13.8348,9.45287,10.0518,6.63177,259.648,320.358,185.668,196.34,220.639,602.517,222.26,462.65,316.115,336.145,221.774,
Q5JTV8,TOR1AIP1,Torsin-1A-interacting protein 1,2,9.2048,11.8018,2.2085,8.95542,10.7673,3.46934,10.4543,11.8704,2.97951,10.8442,17.4445,98.7279,126.582,23.6877,96.0531,115.487,37.211,112.129,127.319,31.9573,116.311,187.104,
Q9UPQ3,AGAP1,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1",2,12.6694,2.00436,2.22225,23.3855,12.1715,9.59132,14.9253,1.11694,8.5459,2.03792,11.3296,150.139,23.7528,26.335,277.132,144.24,113.663,176.873,13.2364,101.274,24.1505,134.262,
Q96FF7,MISP3,Uncharacterized protein MISP3,2,8.50624,11.3655,8.20467,9.09241,8.17722,9.83698,9.52489,12.0933,7.60586,9.08345,6.50953,113.298,151.381,109.281,121.105,108.916,131.023,126.866,161.075,101.305,120.986,86.703,
P56556,NDUFA6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,2,7.67788,6.90172,7.75574,7.18737,8.59472,6.48889,8.45191,15.1358,10.5749,11.5916,9.63951,353.288,317.574,356.871,330.718,395.475,298.578,388.904,696.452,486.592,533.371,443.55,
O43741,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,2,12.137,6.76044,8.25482,8.36307,8.44118,7.5047,13.3584,8.47996,7.64494,7.97534,11.0801,216.475,120.578,147.232,149.162,150.556,133.853,238.259,151.247,136.354,142.247,197.623,
P42574,CASP3,Caspase-3,2,9.94832,4.73289,6.29688,5.87288,5.91105,12.1993,7.03583,10.9091,13.8106,13.1296,10.1536,529.162,251.748,334.938,312.385,314.415,648.893,374.243,580.264,734.602,698.379,540.079,
P16455,MGMT,Methylated-DNA--protein-cysteine methyltransferase,2,7.40849,6.0108,10.9914,10.8306,11.5425,2.87446,12.0959,9.4923,9.68891,10.1436,8.921,133.114,108,197.491,194.602,207.392,51.6475,217.335,170.555,174.088,182.258,160.29,
Q9UP38,FZD1,Frizzled-1,2,11.041,9.40734,5.50069,9.03601,8.49672,11.9601,10.65,8.33306,8.29399,7.46447,9.81663,165.613,141.109,82.5098,135.539,127.45,179.401,159.749,124.995,124.409,111.966,147.248,
Q9Y530,OARD1,ADP-ribose glycohydrolase OARD1,2,11.0403,10.9026,8.732,8.31087,9.67249,10.2981,8.57576,8.28203,8.38904,8.76576,7.03115,255.933,252.742,202.423,192.661,224.226,238.727,198.801,191.992,194.473,203.206,162.995,
Q96J42,TXNDC15,Thioredoxin domain-containing protein 15,2,5.97529,14.8669,8.31894,7.16343,9.89433,4.33343,9.9203,10.0244,9.46902,8.02164,12.0123,178.072,443.055,247.917,213.481,294.866,129.143,295.639,298.742,282.191,239.057,357.986,
Q9Y237-2,PIN4,Isoform 2 of Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,2,4.24024,14.677,9.77617,13.0875,30.0761,4.84716,3.68437,3.46463,7.42723,3.35894,5.36067,110.05,380.922,253.728,339.67,780.589,125.802,95.6232,89.9203,192.765,87.1773,139.129,
Q15041,ARL6IP1,ADP-ribosylation factor-like protein 6-interacting protein 1,2,9.09295,11.8037,8.188,11.634,8.68581,8.83367,8.52629,9.00137,7.20077,9.49021,7.54317,172.69,224.172,155.504,220.949,164.958,167.766,161.928,170.951,136.755,180.235,143.257,
Q8NBM8,PCYOX1L,Prenylcysteine oxidase-like,2,10.1656,2.56054,7.49392,7.01144,5.10072,8.50065,7.97092,14.8247,14.8635,11.6908,9.81718,165.53,41.6943,122.026,114.17,83.057,138.419,129.793,241.396,242.028,190.365,159.857,
Q99836-6,MYD88,Isoform 6 of Myeloid differentiation primary response protein MyD88,2,7.27036,9.56918,10.0006,10.7557,11.6953,6.20439,8.89504,5.10247,11.8912,7.32537,11.2903,103.254,135.902,142.029,152.754,166.098,88.1153,126.328,72.4656,168.88,104.036,160.346,
Q3T906,GNPTAB,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta,2,8.17184,11.3809,6.18059,8.30868,9.05267,9.82246,7.05278,7.34197,11.476,8.8227,12.3894,175.7,244.698,132.887,178.642,194.638,211.189,151.639,157.857,246.742,189.694,266.379,
Q96AK3,APOBEC3D,DNA dC->dU-editing enzyme APOBEC-3D,2,4.93508,7.99626,4.71427,4.35572,4.68227,20.1121,4.28883,11.8399,14.8078,11.3668,10.9009,80.9703,131.195,77.3474,71.4647,76.8224,329.981,70.3672,194.259,242.953,186.496,178.853,
G2XKQ0,SUMO1P1,Small ubiquitin-related modifier 5,2,8.70408,7.33746,8.82824,9.06577,8.7628,10.7065,8.213,10.6791,8.98816,10.6091,8.10574,151.262,127.513,153.42,157.548,152.283,186.061,142.728,185.585,156.199,184.368,140.864,
Q6NUK4,REEP3,Receptor expression-enhancing protein 3,2,8.99172,10.1732,6.6559,10.8615,8.37698,11.6663,8.32072,9.35924,8.04689,7.61244,9.93507,734.143,830.608,543.432,886.808,683.952,952.513,679.359,764.15,657.001,621.53,811.165,
P04049-2,RAF1,Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase,2,8.45469,13.3556,7.23228,9.27249,10.2534,10.8028,7.39885,7.48537,8.53791,7.57376,9.63287,290.128,458.307,248.181,318.192,351.851,370.707,253.897,256.866,292.984,259.899,330.559,
P10398,ARAF,Serine/threonine-protein kinase A-Raf,2,8.74661,12.5474,6.60699,9.03934,9.95487,9.83793,9.22513,8.00227,9.34111,8.48695,8.21143,125.278,179.717,94.6322,129.471,142.584,140.909,132.132,114.617,133.793,121.559,117.613,
P48382,RFX5,DNA-binding protein RFX5,2,10.3057,8.49669,6.31946,7.41966,8.57224,10.2498,9.98699,10.3493,10.8533,9.10429,8.34268,443.702,365.818,272.079,319.447,369.071,441.295,429.982,445.581,467.278,391.978,359.188,
O43306,ADCY6,Adenylate cyclase type 6,2,10.0399,7.10159,7.9706,9.5363,9.73,7.13111,12.7383,10.8063,6.61538,9.43801,8.89255,109.771,77.6452,87.1465,104.265,106.383,77.968,139.274,118.15,72.3292,103.19,97.2267,
